COMMENT_ID,CUSTOMER_ID,COMMENT_DT,CHANNEL_TYPE,CHANNEL_ID,COMMENT_TEXT
T000010457,126740,2018-04-19 02:09:00.000,C,C0000506759,Sample comment
T000010458,220800,2018-04-19 02:09:00.000,C,C0000507504,Sample comment
T000010459,94720,2018-04-19 02:09:00.000,C,C0000505195,Sample comment
T000010460,73013,2018-04-19 02:18:00.000,W,W0000207908,Sample comment
T000010461,105033,2018-04-19 02:18:00.000,W,W0000207909,Sample comment
T000010462,231064,2018-04-19 02:18:00.000,W,W0000207911,Sample comment
T000010463,199093,2018-04-19 02:18:00.000,W,W0000207910,Sample comment
T000010464,128012,2018-04-19 03:29:00.000,C,C0000506829,Sample comment
T000010465,160032,2018-04-19 03:29:00.000,C,C0000507080,Sample comment
T000010466,95992,2018-04-19 03:29:00.000,C,C0000505261,Sample comment
T000010467,87256,2018-04-19 03:44:00.000,W,W0000207920,Sample comment
T000010468,183316,2018-04-19 03:44:00.000,W,W0000207922,Sample comment
T000010469,119276,2018-04-19 03:44:00.000,W,W0000207921,Sample comment
T000010470,224553,2018-04-19 03:49:00.000,W,W0000207925,Sample comment
T000010471,66502,2018-04-19 03:49:00.000,W,W0000207923,Sample comment
T000010472,98522,2018-04-19 03:49:00.000,W,W0000207924,Sample comment
T000010473,73741,2018-04-19 05:57:00.000,C,C0000504150,Sample comment
T000010474,199821,2018-04-19 05:57:00.000,C,C0000507365,Sample comment
T000010475,105761,2018-04-19 05:57:00.000,C,C0000505713,Sample comment
T000010476,69482,2018-04-19 07:16:00.000,W,W0000207938,Sample comment
T000010477,101502,2018-04-19 07:16:00.000,W,W0000207939,Sample comment
T000010478,133522,2018-04-19 07:16:00.000,W,W0000207940,Sample comment
T000010479,85132,2018-04-19 08:33:00.000,C,C0000504737,Sample comment
T000010480,117152,2018-04-19 08:33:00.000,C,C0000506305,Sample comment
T000010481,116433,2018-04-19 08:50:00.000,W,W0000207960,Sample comment
T000010482,84413,2018-04-19 08:50:00.000,W,W0000207959,Sample comment
T000010483,73612,2018-04-19 08:54:00.000,W,W0000207962,Sample comment
T000010484,105632,2018-04-19 08:54:00.000,W,W0000207963,Sample comment
T000010485,109675,2018-04-19 09:01:00.000,W,W0000207971,Sample comment
T000010486,141695,2018-04-19 09:01:00.000,W,W0000207972,Sample comment
T000010487,97426,2018-04-19 17:04:00.000,W,W0000207998,Sample comment
T000010488,103089,2018-04-19 17:18:00.000,C,C0000505605,Sample comment
T000010489,71069,2018-04-19 17:18:00.000,C,C0000504031,Sample comment
T000010490,87521,2018-04-19 18:13:00.000,C,C0000504826,Sample comment
T000010491,245572,2018-04-19 18:13:00.000,C,C0000507688,Sample comment
T000010492,119541,2018-04-19 18:13:00.000,C,C0000506392,Sample comment
T000010493,124754,2018-04-19 18:41:00.000,W,W0000208013,Sample comment
T000010494,92734,2018-04-19 18:41:00.000,W,W0000208012,Sample comment
T000010495,156774,2018-04-19 18:41:00.000,W,W0000208014,Sample comment
T000010496,101778,2018-04-19 19:53:00.000,W,W0000208019,Sample comment
T000010497,227809,2018-04-19 19:53:00.000,W,W0000208020,Sample comment
T000010498,69758,2018-04-19 19:53:00.000,W,W0000208018,Sample comment
T000010499,94790,2018-04-19 20:12:00.000,C,C0000505198,Sample comment
T000010500,126810,2018-04-19 20:12:00.000,C,C0000506762,Sample comment
T000010501,190850,2018-04-19 20:12:00.000,C,C0000507298,Sample comment
T000010502,114783,2018-04-19 20:46:00.000,W,W0000208039,Sample comment
T000010503,1100126,2018-04-19 20:46:00.000,W,W0000208040,Sample comment
T000010504,114783,2018-04-19 20:49:00.000,C,C0000506193,Sample comment
T000010505,1100126,2018-04-19 20:49:00.000,C,C0000507867,Sample comment
T000010506,108928,2018-04-19 20:58:00.000,C,C0000505877,Sample comment
T000010507,108928,2018-04-19 21:05:00.000,W,W0000208042,Sample comment
T000010508,234959,2018-04-19 21:05:00.000,W,W0000208043,Sample comment
T000010509,113387,2018-04-19 22:42:00.000,W,W0000208050,Sample comment
T000010510,177427,2018-04-19 22:46:00.000,C,C0000507207,Sample comment
T000010511,113387,2018-04-19 22:46:00.000,C,C0000506114,Sample comment
T000010512,145407,2018-04-19 22:46:00.000,C,C0000506960,Sample comment
T000010513,207447,2018-04-19 22:46:00.000,C,C0000507421,Sample comment
T000010514,83930,2018-04-19 23:12:00.000,C,C0000504676,Sample comment
T000010515,115950,2018-04-19 23:12:00.000,C,C0000506246,Sample comment
T000010516,83930,2018-04-19 23:19:00.000,W,W0000208063,Sample comment
T000010517,115950,2018-04-19 23:19:00.000,W,W0000208064,Sample comment
T000010518,241981,2018-04-19 23:19:00.000,W,W0000208065,Sample comment
T000010519,190125,2018-04-19 23:21:00.000,C,C0000507283,Sample comment
T000010520,126085,2018-04-19 23:21:00.000,C,C0000506732,Sample comment
T000010521,94065,2018-04-19 23:21:00.000,C,C0000505167,Sample comment
T000010522,126085,2018-04-19 23:27:00.000,W,W0000208067,Sample comment
T000010523,94065,2018-04-19 23:27:00.000,W,W0000208066,Sample comment
T000010524,71423,2018-04-20 00:42:00.000,C,C0000504039,Sample comment
T000010525,103443,2018-04-20 00:42:00.000,C,C0000505612,Sample comment
T000010526,89671,2018-04-20 03:31:00.000,W,W0000208081,Sample comment
T000010527,121691,2018-04-20 03:31:00.000,W,W0000208082,Sample comment
T000010528,153711,2018-04-20 03:31:00.000,W,W0000208083,Sample comment
T000010529,119867,2018-04-20 03:32:00.000,W,W0000208086,Sample comment
T000010530,87847,2018-04-20 03:32:00.000,W,W0000208085,Sample comment
T000010531,151887,2018-04-20 03:32:00.000,W,W0000208087,Sample comment
T000010532,119867,2018-04-20 03:41:00.000,C,C0000506412,Sample comment
T000010533,87847,2018-04-20 03:41:00.000,C,C0000504843,Sample comment
T000010534,109141,2018-04-20 03:42:00.000,W,W0000208088,Sample comment
T000010535,173181,2018-04-20 03:42:00.000,W,W0000208089,Sample comment
T000010536,94018,2018-04-20 04:09:00.000,W,W0000208099,Sample comment
T000010537,126038,2018-04-20 04:09:00.000,W,W0000208100,Sample comment
T000010538,93783,2018-04-20 04:15:00.000,C,C0000505140,Sample comment
T000010539,219863,2018-04-20 04:15:00.000,C,C0000507495,Sample comment
T000010540,125803,2018-04-20 04:15:00.000,C,C0000506702,Sample comment
T000010541,252474,2018-04-20 05:24:00.000,W,W0000208130,Sample comment
T000010542,94423,2018-04-20 05:24:00.000,W,W0000208128,Sample comment
T000010543,126443,2018-04-20 05:24:00.000,W,W0000208129,Sample comment
T000010544,126443,2018-04-20 05:29:00.000,C,C0000506751,Sample comment
T000010545,190483,2018-04-20 05:29:00.000,C,C0000507293,Sample comment
T000010546,94423,2018-04-20 05:29:00.000,C,C0000505185,Sample comment
T000010547,158463,2018-04-20 05:29:00.000,C,C0000507071,Sample comment
T000010548,151296,2018-04-20 07:03:00.000,C,C0000507015,Sample comment
T000010549,119276,2018-04-20 07:03:00.000,C,C0000506388,Sample comment
T000010550,87256,2018-04-20 07:03:00.000,C,C0000504824,Sample comment
T000010551,128012,2018-04-20 09:34:00.000,W,W0000208147,Sample comment
T000010552,160032,2018-04-20 09:34:00.000,W,W0000208148,Sample comment
T000010553,95992,2018-04-20 09:34:00.000,W,W0000208146,Sample comment
T000010554,222072,2018-04-20 09:34:00.000,W,W0000208149,Sample comment
T000010555,92952,2018-04-20 13:05:00.000,W,W0000208161,Sample comment
T000010556,124972,2018-04-20 13:05:00.000,W,W0000208162,Sample comment
T000010557,72123,2018-04-20 18:21:00.000,W,W0000208210,Sample comment
T000010558,104143,2018-04-20 18:21:00.000,W,W0000208211,Sample comment
T000010559,87956,2018-04-20 18:41:00.000,W,W0000208216,Sample comment
T000010560,119976,2018-04-20 18:41:00.000,W,W0000208217,Sample comment
T000010561,146485,2018-04-20 20:32:00.000,C,C0000506973,Sample comment
T000010562,114465,2018-04-20 20:32:00.000,C,C0000506172,Sample comment
T000010563,146360,2018-04-20 21:36:00.000,C,C0000506969,Sample comment
T000010564,178380,2018-04-20 21:36:00.000,C,C0000507212,Sample comment
T000010565,114340,2018-04-20 21:36:00.000,C,C0000506160,Sample comment
T000010566,106185,2018-04-20 22:53:00.000,W,W0000208262,Sample comment
T000010567,138205,2018-04-20 22:53:00.000,W,W0000208263,Sample comment
T000010568,119541,2018-04-20 23:26:00.000,W,W0000208267,Sample comment
T000010569,87521,2018-04-20 23:26:00.000,W,W0000208266,Sample comment
T000010570,156052,2018-04-21 01:14:00.000,C,C0000507057,Sample comment
T000010571,92012,2018-04-21 01:14:00.000,C,C0000505056,Sample comment
T000010572,124032,2018-04-21 01:14:00.000,C,C0000506625,Sample comment
T000010573,71423,2018-04-21 01:16:00.000,W,W0000208273,Sample comment
T000010574,103443,2018-04-21 01:16:00.000,W,W0000208274,Sample comment
T000010575,91752,2018-04-21 01:25:00.000,W,W0000208278,Sample comment
T000010576,123772,2018-04-21 01:25:00.000,W,W0000208279,Sample comment
T000010577,91752,2018-04-21 01:26:00.000,C,C0000505041,Sample comment
T000010578,249803,2018-04-21 01:26:00.000,C,C0000507714,Sample comment
T000010579,123772,2018-04-21 01:26:00.000,C,C0000506610,Sample comment
T000010580,155792,2018-04-21 01:26:00.000,C,C0000507053,Sample comment
T000010581,115647,2018-04-21 02:15:00.000,W,W0000208294,Sample comment
T000010582,1100131,2018-04-21 02:15:00.000,W,W0000208295,Sample comment
T000010583,175038,2018-04-21 02:18:00.000,C,C0000507184,Sample comment
T000010584,110998,2018-04-21 02:18:00.000,C,C0000505970,Sample comment
T000010585,120975,2018-04-21 08:40:00.000,W,W0000208313,Sample comment
T000010586,88955,2018-04-21 08:40:00.000,W,W0000208312,Sample comment
T000010587,120522,2018-04-21 09:31:00.000,W,W0000208331,Sample comment
T000010588,88502,2018-04-21 09:31:00.000,W,W0000208330,Sample comment
T000010589,88502,2018-04-21 09:36:00.000,C,C0000504868,Sample comment
T000010590,120522,2018-04-21 09:36:00.000,C,C0000506437,Sample comment
T000010591,72754,2018-04-21 10:51:00.000,C,C0000504096,Sample comment
T000010592,104774,2018-04-21 10:51:00.000,C,C0000505671,Sample comment
T000010593,198834,2018-04-21 10:51:00.000,C,C0000507357,Sample comment
T000010594,72754,2018-04-21 10:53:00.000,W,W0000208346,Sample comment
T000010595,104774,2018-04-21 10:53:00.000,W,W0000208347,Sample comment
T000010596,71048,2018-04-21 12:36:00.000,W,W0000208356,Sample comment
T000010597,103068,2018-04-21 12:36:00.000,W,W0000208357,Sample comment
T000010598,103068,2018-04-21 12:39:00.000,C,C0000505602,Sample comment
T000010599,71048,2018-04-21 12:39:00.000,C,C0000504028,Sample comment
T000010600,113814,2018-04-21 13:58:00.000,C,C0000506137,Sample comment
T000010601,145834,2018-04-21 13:58:00.000,C,C0000506964,Sample comment
T000010602,247722,2018-04-21 17:12:00.000,C,C0000507700,Sample comment
T000010603,89671,2018-04-21 17:12:00.000,C,C0000504925,Sample comment
T000010604,121691,2018-04-21 17:12:00.000,C,C0000506498,Sample comment
T000010605,185731,2018-04-21 17:12:00.000,C,C0000507251,Sample comment
T000010606,123090,2018-04-21 17:13:00.000,C,C0000506560,Sample comment
T000010607,187130,2018-04-21 17:13:00.000,C,C0000507263,Sample comment
T000010608,91070,2018-04-21 17:13:00.000,C,C0000504991,Sample comment
T000010609,111881,2018-04-21 17:41:00.000,W,W0000208384,Sample comment
T000010610,111613,2018-04-21 18:33:00.000,W,W0000208396,Sample comment
T000010611,233169,2018-04-21 19:27:00.000,W,W0000208417,Sample comment
T000010612,107138,2018-04-21 19:27:00.000,W,W0000208416,Sample comment
T000010613,84885,2018-04-21 22:54:00.000,C,C0000504724,Sample comment
T000010614,116905,2018-04-21 22:54:00.000,C,C0000506292,Sample comment
T000010615,66318,2018-04-22 02:32:00.000,C,C0000503805,Sample comment
T000010616,98338,2018-04-22 02:32:00.000,C,C0000505393,Sample comment
T000010617,98338,2018-04-22 02:39:00.000,W,W0000208447,Sample comment
T000010618,66318,2018-04-22 02:39:00.000,W,W0000208446,Sample comment
T000010619,122418,2018-04-22 03:09:00.000,W,W0000208451,Sample comment
T000010620,90398,2018-04-22 03:09:00.000,W,W0000208450,Sample comment
T000010621,216478,2018-04-22 03:20:00.000,C,C0000507469,Sample comment
T000010622,90398,2018-04-22 03:20:00.000,C,C0000504956,Sample comment
T000010623,122418,2018-04-22 03:20:00.000,C,C0000506527,Sample comment
T000010624,114340,2018-04-22 03:40:00.000,W,W0000208463,Sample comment
T000010625,87956,2018-04-22 04:12:00.000,C,C0000504846,Sample comment
T000010626,119976,2018-04-22 04:12:00.000,C,C0000506417,Sample comment
T000010627,226974,2018-04-22 04:18:00.000,C,C0000507556,Sample comment
T000010628,68923,2018-04-22 04:18:00.000,C,C0000503928,Sample comment
T000010629,100943,2018-04-22 04:18:00.000,C,C0000505502,Sample comment
T000010630,132963,2018-04-22 04:18:00.000,C,C0000506872,Sample comment
T000010631,100943,2018-04-22 04:23:00.000,W,W0000208485,Sample comment
T000010632,68923,2018-04-22 04:23:00.000,W,W0000208484,Sample comment
T000010633,99398,2018-04-22 05:24:00.000,C,C0000505431,Sample comment
T000010634,67378,2018-04-22 05:24:00.000,C,C0000503848,Sample comment
T000010635,99398,2018-04-22 05:26:00.000,W,W0000208497,Sample comment
T000010636,193458,2018-04-22 05:26:00.000,W,W0000208498,Sample comment
T000010637,67378,2018-04-22 05:26:00.000,W,W0000208496,Sample comment
T000010638,114005,2018-04-22 06:29:00.000,W,W0000208499,Sample comment
T000010639,146025,2018-04-22 06:40:00.000,C,C0000506966,Sample comment
T000010640,114005,2018-04-22 06:40:00.000,C,C0000506145,Sample comment
T000010641,95439,2018-04-22 06:49:00.000,C,C0000505235,Sample comment
T000010642,253490,2018-04-22 06:49:00.000,C,C0000507740,Sample comment
T000010643,127459,2018-04-22 06:49:00.000,C,C0000506806,Sample comment
T000010644,238633,2018-04-22 07:16:00.000,C,C0000507643,Sample comment
T000010645,112602,2018-04-22 07:16:00.000,C,C0000506076,Sample comment
T000010646,124032,2018-04-22 07:28:00.000,W,W0000208512,Sample comment
T000010647,92012,2018-04-22 07:28:00.000,W,W0000208511,Sample comment
T000010648,110998,2018-04-22 08:22:00.000,W,W0000208524,Sample comment
T000010649,237029,2018-04-22 08:22:00.000,W,W0000208525,Sample comment
T000010650,111837,2018-04-22 08:37:00.000,W,W0000208533,Sample comment
T000010651,118209,2018-04-22 09:43:00.000,C,C0000506339,Sample comment
T000010652,150229,2018-04-22 09:43:00.000,C,C0000507005,Sample comment
T000010653,86189,2018-04-22 09:43:00.000,C,C0000504782,Sample comment
T000010654,125993,2018-04-22 10:26:00.000,W,W0000208535,Sample comment
T000010655,93973,2018-04-22 10:26:00.000,W,W0000208534,Sample comment
T000010656,125993,2018-04-22 10:29:00.000,C,C0000506722,Sample comment
T000010657,158013,2018-04-22 10:29:00.000,C,C0000507065,Sample comment
T000010658,93973,2018-04-22 10:29:00.000,C,C0000505159,Sample comment
T000010659,190033,2018-04-22 10:29:00.000,C,C0000507281,Sample comment
T000010660,242443,2018-04-22 10:39:00.000,C,C0000507671,Sample comment
T000010661,84392,2018-04-22 10:39:00.000,C,C0000504706,Sample comment
T000010662,148432,2018-04-22 10:39:00.000,C,C0000506995,Sample comment
T000010663,116412,2018-04-22 10:39:00.000,C,C0000506275,Sample comment
T000010664,210493,2018-04-22 11:20:00.000,C,C0000507440,Sample comment
T000010665,84413,2018-04-22 11:20:00.000,C,C0000504708,Sample comment
T000010666,180473,2018-04-22 11:20:00.000,C,C0000507226,Sample comment
T000010667,116433,2018-04-22 11:20:00.000,C,C0000506277,Sample comment
T000010668,69758,2018-04-22 17:53:00.000,C,C0000503971,Sample comment
T000010669,101778,2018-04-22 17:53:00.000,C,C0000505545,Sample comment
T000010670,91070,2018-04-22 18:03:00.000,W,W0000208580,Sample comment
T000010671,123090,2018-04-22 18:03:00.000,W,W0000208581,Sample comment
T000010672,217150,2018-04-22 18:03:00.000,W,W0000208582,Sample comment
T000010673,94733,2018-04-22 19:07:00.000,C,C0000505196,Sample comment
T000010674,126753,2018-04-22 19:07:00.000,C,C0000506761,Sample comment
T000010675,108368,2018-04-22 21:32:00.000,C,C0000505840,Sample comment
T000010676,108368,2018-04-22 21:40:00.000,W,W0000208600,Sample comment
T000010677,129857,2018-04-22 21:55:00.000,C,C0000506856,Sample comment
T000010678,97837,2018-04-22 21:55:00.000,C,C0000505360,Sample comment
T000010679,107138,2018-04-23 00:05:00.000,C,C0000505776,Sample comment
T000010680,139158,2018-04-23 00:05:00.000,C,C0000506916,Sample comment
T000010681,94915,2018-04-23 01:19:00.000,C,C0000505205,Sample comment
T000010682,126935,2018-04-23 01:19:00.000,C,C0000506770,Sample comment
T000010683,95029,2018-04-23 01:20:00.000,C,C0000505210,Sample comment
T000010684,127049,2018-04-23 01:20:00.000,C,C0000506777,Sample comment
T000010685,191089,2018-04-23 01:20:00.000,C,C0000507299,Sample comment
T000010686,253080,2018-04-23 01:20:00.000,C,C0000507737,Sample comment
T000010687,89753,2018-04-23 03:53:00.000,W,W0000208624,Sample comment
T000010688,153793,2018-04-23 03:53:00.000,W,W0000208626,Sample comment
T000010689,121773,2018-04-23 03:53:00.000,W,W0000208625,Sample comment
T000010690,89753,2018-04-23 04:01:00.000,C,C0000504930,Sample comment
T000010691,121773,2018-04-23 04:01:00.000,C,C0000506502,Sample comment
T000010692,185813,2018-04-23 04:01:00.000,C,C0000507254,Sample comment
T000010693,97515,2018-04-23 04:09:00.000,C,C0000505343,Sample comment
T000010694,108114,2018-04-23 04:18:00.000,W,W0000208635,Sample comment
T000010695,124500,2018-04-23 04:44:00.000,C,C0000506652,Sample comment
T000010696,218560,2018-04-23 04:44:00.000,C,C0000507488,Sample comment
T000010697,92480,2018-04-23 04:44:00.000,C,C0000505083,Sample comment
T000010698,112934,2018-04-23 04:45:00.000,W,W0000208651,Sample comment
T000010699,176974,2018-04-23 04:45:00.000,W,W0000208652,Sample comment
T000010700,92480,2018-04-23 04:46:00.000,W,W0000208653,Sample comment
T000010701,124500,2018-04-23 04:46:00.000,W,W0000208654,Sample comment
T000010702,116905,2018-04-23 04:58:00.000,W,W0000208666,Sample comment
T000010703,84885,2018-04-23 04:58:00.000,W,W0000208665,Sample comment
T000010704,111613,2018-04-23 05:38:00.000,C,C0000506034,Sample comment
T000010705,143633,2018-04-23 05:38:00.000,C,C0000506952,Sample comment
T000010706,187374,2018-04-23 05:51:00.000,W,W0000208677,Sample comment
T000010707,123334,2018-04-23 05:51:00.000,W,W0000208676,Sample comment
T000010708,217394,2018-04-23 05:51:00.000,W,W0000208678,Sample comment
