Policy_id,Customer_id,Policy_State,Policy_Premium_Amt,auto_make,auto_model,Policy_start_date,Policy_end_date
582480,8757443,IL  ,1187,Chevrolet,Tahoe,1991-08-07,1992-08-07
914815,6304337,IN  ,1706,Honda,Civic,1990-09-27,1991-09-27
935277,3492315,IL  ,1398,Toyota,Camry,2014-07-09,2019-07-09
831053,5268516,IN  ,1202,Volkswagen,Passat,1992-08-05,1993-08-05
291902,4942462,IL  ,1265,Dodge,Neon,2024-11-06,9999-12-31
440621,1059643,IL  ,1067,BMW,X5,1996-03-06,1997-03-06
439849,6456034,IL  ,1643,Audi,A3,2015-12-11,9999-12-31
623032,1990676,IL  ,1061,BMW,3 Series,2007-03-11,2008-03-11
485813,1042699,IN  ,1361,Accura,MDX,2010-04-07,2011-04-07
737483,7958426,IL  ,1521,Dodge,RAM,1996-02-14,1997-02-14
832305,3222592,IN  ,759,Toyota,Corolla,2005-07-14,2006-07-14
626208,7534370,OH  ,840,Ford,Escape,2005-05-08,2006-05-08
534987,5826021,IL  ,1576,Chevrolet,Malibu,2003-10-08,2004-10-08
684198,5972371,IL  ,1228,Suburu,Impreza,2013-12-20,2018-12-20
368050,5039857,IL  ,1267,Volkswagen,Passat,2019-01-08,2024-01-08
521592,4431786,IL  ,1354,Nissan,Pathfinder,2014-06-15,2015-06-15
547807,6953332,IL  ,1618,Saab,92x,2015-03-03,2020-03-03
594783,6151938,IL  ,1349,Honda,Civic,2012-12-30,2017-12-30
787356,7544777,IL  ,1930,Saab,95,2024-10-28,9999-12-31
461962,5538534,IL  ,1014,Saab,93,2019-12-25,9999-12-31
636848,8727692,OH  ,1147,Suburu,Legacy,2009-06-01,2010-06-01
367455,6914350,IL  ,1683,Accura,RSX,2020-06-06,9999-12-31
320256,7486146,IL  ,1182,Nissan,Ultima,2009-07-24,2010-07-24
425636,6136627,IL  ,1263,Audi,A5,2016-01-05,2021-01-05
369781,1332115,IL  ,1216,Saab,93,2012-05-25,2017-05-25
247801,1764251,OH  ,1340,Volkswagen,Passat,2008-03-18,2009-03-18
669501,2721451,IN  ,1270,Honda,Civic,2009-07-29,2010-07-29
159541,2678101,IL  ,1151,Nissan,Pathfinder,2013-08-04,2014-08-04
259797,1909778,IL  ,1282,Suburu,Forrestor,1999-10-07,2000-10-07
871432,6091704,IL  ,1472,Volkswagen,Jetta,2004-07-15,2005-07-15
373731,2880114,IL  ,1276,BMW,3 Series,2013-12-24,2018-12-24
786103,2171518,OH  ,1457,Suburu,Forrestor,1994-09-24,1995-09-24
425631,3625023,IL  ,1263,Audi,A5,2020-07-05,9999-12-31
134430,2298453,IN  ,1488,Chevrolet,Tahoe,2006-12-06,2007-12-06
500384,1604731,IL  ,1341,Audi,A5,2019-12-18,2024-12-18
992150,7200565,IL  ,1175,Toyota,Highlander,2013-09-01,2018-09-01
912670,1347417,IL  ,1233,Ford,F150,2015-11-28,2020-11-28
797639,2745953,OH  ,1266,Chevrolet,Silverado,2010-05-12,2011-05-12
852002,2441502,IL  ,1292,Dodge,Neon,2009-06-29,2010-06-29
976908,8572191,IL  ,1050,BMW,3 Series,2023-12-31,9999-12-31
342830,8787785,IL  ,1468,Honda,Accord,1991-11-09,1992-11-09
987529,1529583,IL  ,1531,BMW,M5,2021-05-13,9999-12-31
516959,7087338,IL  ,1508,Jeep,Wrangler,2010-05-01,2011-05-01
264221,1292634,IL  ,1343,Toyota,Corolla,2020-07-28,2025-07-28
498140,1394006,IN  ,769,Audi,A3,1997-05-15,1998-05-15
137675,8190673,IL  ,1836,Volkswagen,Passat,2012-12-03,2013-12-03
235225,6136728,IL  ,1502,Nissan,Pathfinder,2021-05-01,2026-05-01
791430,4634482,IN  ,1635,Volkswagen,Jetta,1997-12-18,1998-12-18
627491,7022304,IN  ,1060,Volkswagen,Jetta,2006-05-10,2007-05-10
589754,5913637,IN  ,1247,Suburu,Legacy,2006-11-14,2007-11-14
327493,7739976,OH  ,969,Nissan,Maxima,1994-02-09,1995-02-09
283414,4411650,IN  ,1207,Volkswagen,Passat,1991-12-28,1992-12-28
232859,3034376,IL  ,1354,Honda,Civic,1998-01-07,1999-01-07
786957,2476581,OH  ,1134,Toyota,Camry,2006-10-29,2007-10-29
935277,3492315,IL  ,1448,Toyota,Camry,2019-07-09,2024-07-09
979341,5833327,IL  ,1744,BMW,X6,2001-09-04,2002-09-04
336619,3795888,IL  ,1138,BMW,3 Series,2004-02-01,2005-02-01
187780,3841892,OH  ,1347,Chevrolet,Tahoe,2003-06-21,2004-06-21
439849,6456034,IL  ,1693,Audi,A3,2020-12-11,9999-12-31
218109,4318114,IL  ,1161,Chevrolet,Malibu,2003-12-31,2004-12-31
237418,1100860,IN  ,1337,Suburu,Legacy,2007-12-04,2008-12-04
550935,7468581,IL  ,1550,Accura,TL,1996-04-12,1997-04-12
678854,2488604,OH  ,1382,Volkswagen,Passat,1992-08-22,1993-08-22
689500,5846566,IL  ,1366,BMW,X6,2003-01-28,2004-01-28
798182,3636495,IL  ,923,Ford,F150,2006-09-04,2007-09-04
684198,5972371,IL  ,1228,Suburu,Impreza,2013-12-20,2018-12-20
368050,5039857,IL  ,1267,Volkswagen,Passat,2019-01-08,9999-12-31
521592,4431786,IL  ,1404,Nissan,Pathfinder,2015-06-15,2020-06-15
547807,6953332,IL  ,1618,Saab,92x,2015-03-03,2020-03-03
594783,6151938,IL  ,1349,Honda,Civic,2012-12-30,2017-12-30
797613,3789431,IN  ,1463,Saab,92x,1990-10-19,1991-10-19
461962,5538534,IL  ,1064,Saab,93,2024-12-25,9999-12-31
818172,3097349,IN  ,703,BMW,X5,2012-02-25,2013-02-25
367455,6914350,IL  ,1683,Accura,RSX,2020-06-06,9999-12-31
215278,8704849,IN  ,722,Nissan,Pathfinder,2007-10-24,2008-10-24
425636,6136627,IL  ,1263,Audi,A5,2016-01-05,2021-01-05
369781,1332115,IL  ,1216,Saab,93,2012-05-25,2017-05-25
215539,1548997,IL  ,1487,Dodge,RAM,1995-03-12,1996-03-12
180013,6534846,IL  ,1437,BMW,M5,2015-01-16,2016-01-16
159541,2678101,IL  ,1201,Nissan,Pathfinder,2014-08-04,2019-08-04
529398,2857375,OH  ,1515,BMW,X6,1993-06-16,1994-06-16
330596,2263507,OH  ,1153,Toyota,Highlander,1994-02-05,1995-02-05
373731,2880114,IL  ,1326,BMW,3 Series,2018-12-24,2023-12-24
788507,7451864,OH  ,1430,BMW,X6,2015-02-28,2016-02-28
425631,3625023,IL  ,1263,Audi,A5,2020-07-05,9999-12-31
844007,7872423,IN  ,1827,Audi,A5,1995-07-17,1996-07-17
500384,1604731,IL  ,1341,Audi,A5,2019-12-18,9999-12-31
992150,7200565,IL  ,1175,Toyota,Highlander,2013-09-01,2018-09-01
912670,1347417,IL  ,1283,Ford,F150,2020-11-28,2025-11-28
957816,6194334,IL  ,1193,Suburu,Legacy,2012-08-26,2013-08-26
106878,5950087,IL  ,944,Dodge,RAM,1999-02-28,2000-02-28
436131,4183532,IN  ,1501,Mercedes,C300,2010-05-03,2011-05-03
987529,1529583,IL  ,1531,BMW,M5,2021-05-13,9999-12-31
516959,7087338,IL  ,1558,Jeep,Wrangler,2011-05-01,2016-05-01
264221,1292634,IL  ,1293,Toyota,Corolla,2015-07-28,9999-12-31
111874,1970459,IL  ,1464,Saab,92x,2000-07-05,2001-07-05
137675,8190673,IL  ,1836,Volkswagen,Passat,2012-12-03,2013-12-03
235225,6136728,IL  ,1452,Nissan,Pathfinder,2016-05-01,9999-12-31
907113,2082113,IL  ,1143,Nissan,Maxima,1996-01-20,1997-01-20
372917,7341927,IN  ,1487,Chevrolet,Malibu,1993-02-05,1994-02-05
620075,4981017,OH  ,1257,BMW,M5,2010-04-21,2011-04-21
352125,3212945,IN  ,1568,Ford,F150,1995-06-11,1996-06-11
516187,5484907,OH  ,769,Chevrolet,Malibu,2007-11-12,2008-11-12
143114,5040872,OH  ,1503,Audi,A3,2002-01-09,2003-01-09
931901,8320745,OH  ,1433,Nissan,Ultima,1994-08-07,1995-08-07
935277,3492315,IL  ,1448,Toyota,Camry,2019-07-09,9999-12-31
753010,8745061,IL  ,1303,Volkswagen,Jetta,2006-05-20,2007-05-20
291549,6986900,OH  ,1369,Saab,92x,2007-02-02,2008-02-02
343166,4139287,IL  ,1043,BMW,M5,2014-12-10,2015-12-10
439849,6456034,IL  ,1693,Audi,A3,2020-12-11,9999-12-31
982683,7019299,OH  ,1502,Audi,A5,2007-01-19,2008-01-19
898524,1964820,OH  ,1004,Nissan,Pathfinder,2000-11-21,2001-11-21
667026,1566589,OH  ,1188,Volkswagen,Passat,2007-11-02,2008-11-02
514065,1443519,IN  ,1363,Accura,RSX,2009-01-04,2010-01-04
140977,3293686,IN  ,1310,Toyota,Camry,2006-08-18,2007-08-18
684198,5972371,IL  ,1278,Suburu,Impreza,2018-12-20,2023-12-20
368050,5039857,IL  ,1267,Volkswagen,Passat,2019-01-08,9999-12-31
521592,4431786,IL  ,1404,Nissan,Pathfinder,2015-06-15,2020-06-15
547807,6953332,IL  ,1668,Saab,92x,2020-03-03,2025-03-03
594783,6151938,IL  ,1399,Honda,Civic,2017-12-30,2022-12-30
550299,2900878,IL  ,1576,Dodge,RAM,2002-05-26,2003-05-26
527950,3120953,IN  ,1357,Audi,A3,1992-10-14,1993-10-14
630688,7097606,OH  ,1128,Honda,Civic,2008-04-23,2009-04-23
367455,6914350,IL  ,1733,Accura,RSX,2025-06-06,9999-12-31
918777,8173621,IL  ,1191,Chevrolet,Tahoe,2003-04-04,2004-04-04
425636,6136627,IL  ,1313,Audi,A5,2021-01-05,2026-01-05
369781,1332115,IL  ,1266,Saab,93,2017-05-25,2022-05-25
992145,8423333,IL  ,1075,Toyota,Highlander,2012-03-01,2013-03-01
180013,6534846,IL  ,1437,BMW,M5,2015-01-16,2016-01-16
159541,2678101,IL  ,1201,Nissan,Pathfinder,2014-08-04,2019-08-04
531640,1630969,OH  ,964,BMW,3 Series,2001-04-21,2002-04-21
373731,2880114,IL  ,1376,BMW,3 Series,2023-12-24,9999-12-31
593395,7187090,IL  ,974,Audi,A5,2006-09-24,2007-09-24
425631,3625023,IL  ,1313,Audi,A5,2025-07-05,9999-12-31
640474,3075790,IN  ,1192,Dodge,RAM,2010-08-01,2011-08-01
500384,1604731,IL  ,1341,Audi,A5,2019-12-18,9999-12-31
992150,7200565,IL  ,1225,Toyota,Highlander,2018-09-01,2023-09-01
912670,1347417,IL  ,1233,Ford,F150,2015-11-28,9999-12-31
957816,6194334,IL  ,1193,Suburu,Legacy,2012-08-26,2013-08-26
414918,7240123,IN  ,1429,Audi,A3,2013-01-17,2014-01-17
922172,3681507,OH  ,1191,Mercedes,C300,1993-08-23,1994-08-23
987529,1529583,IL  ,1581,BMW,M5,2026-05-13,9999-12-31
516959,7087338,IL  ,1608,Jeep,Wrangler,2016-05-01,2021-05-01
264221,1292634,IL  ,1343,Toyota,Corolla,2020-07-28,9999-12-31
154982,7346658,IL  ,1374,Suburu,Legacy,1991-02-13,1992-02-13
137675,8190673,IL  ,1886,Volkswagen,Passat,2013-12-03,2018-12-03
235225,6136728,IL  ,1502,Nissan,Pathfinder,2021-05-01,9999-12-31
792673,5732345,OH  ,1233,Nissan,Ultima,2013-04-12,2014-04-12
796375,5440384,OH  ,1202,Nissan,Pathfinder,2011-10-22,2012-10-22
131483,8334515,IL  ,1396,BMW,X5,1992-06-25,1993-06-25
686816,6160307,OH  ,1326,Saab,93,1999-12-07,2000-12-07
796005,7002429,OH  ,1274,Accura,MDX,2007-08-18,2008-08-18
263159,8775622,OH  ,1402,Toyota,Camry,2008-03-07,2009-03-07
594739,3607610,IL  ,1342,Toyota,Camry,2006-06-16,2007-06-16
935277,3492315,IL  ,1448,Toyota,Camry,2019-07-09,9999-12-31
790225,5723215,OH  ,964,Mercedes,E400,1991-01-05,1992-01-05
583174,1600884,IL  ,1135,Audi,A3,1998-08-01,1999-08-01
343166,4139287,IL  ,1043,BMW,M5,2014-12-10,2015-12-10
439849,6456034,IL  ,1743,Audi,A3,2025-12-11,9999-12-31
638160,8771520,IL  ,1029,Chevrolet,Tahoe,1995-02-03,1996-02-03
212580,6567996,IL  ,1594,Saab,95,2014-07-05,2015-07-05
932507,8424959,IL  ,1489,Ford,Escape,2010-11-11,2011-11-11
761194,2918228,IN  ,1682,Mercedes,C300,2003-06-28,2004-06-28
774900,4543825,IL  ,890,Suburu,Legacy,2007-04-28,2008-04-28
684198,5972371,IL  ,1328,Suburu,Impreza,2023-12-20,9999-12-31
368050,5039857,IL  ,1317,Volkswagen,Passat,2024-01-08,9999-12-31
521592,4431786,IL  ,1454,Nissan,Pathfinder,2020-06-15,2025-06-15
547807,6953332,IL  ,1618,Saab,92x,2015-03-03,9999-12-31
594783,6151938,IL  ,1449,Honda,Civic,2022-12-30,9999-12-31
670142,7496525,IN  ,1516,Saab,93,1999-08-06,2000-08-06
556538,3625931,IL  ,1851,Audi,A3,2000-07-15,2001-07-15
315041,1580491,OH  ,998,Dodge,RAM,2010-11-02,2011-11-02
744562,5122189,IN  ,1331,Jeep,Wrangler,2011-08-25,2012-08-25
646074,5286030,OH  ,1262,Mercedes,ML350,2002-12-08,2003-12-08
425636,6136627,IL  ,1263,Audi,A5,2016-01-05,9999-12-31
369781,1332115,IL  ,1316,Saab,93,2022-05-25,9999-12-31
992145,8423333,IL  ,1075,Toyota,Highlander,2012-03-01,2013-03-01
180013,6534846,IL  ,1487,BMW,M5,2016-01-16,2021-01-16
159541,2678101,IL  ,1251,Nissan,Pathfinder,2019-08-04,2024-08-04
265093,6442079,IN  ,1070,Honda,CRV,2006-01-01,2007-01-01
935447,8356205,OH  ,1415,Chevrolet,Silverado,2011-05-20,2012-05-20
372896,5470533,IN  ,1059,BMW,X5,2000-12-26,2001-12-26
386429,1763480,IL  ,1381,Jeep,Wrangler,2002-05-27,2003-05-27
808153,6217683,IN  ,977,Nissan,Maxima,2003-01-18,2004-01-18
500384,1604731,IL  ,1391,Audi,A5,2024-12-18,9999-12-31
992150,7200565,IL  ,1275,Toyota,Highlander,2023-09-01,9999-12-31
912670,1347417,IL  ,1283,Ford,F150,2020-11-28,9999-12-31
957816,6194334,IL  ,1243,Suburu,Legacy,2013-08-26,2018-08-26
143929,6936272,OH  ,1191,Toyota,Highlander,1994-06-10,1995-06-10
863749,5701298,IN  ,1265,Nissan,Pathfinder,2009-12-05,2010-12-05
104599,5153023,OH  ,1401,Saab,95,2007-04-12,2008-04-12
516959,7087338,IL  ,1658,Jeep,Wrangler,2021-05-01,9999-12-31
264221,1292634,IL  ,1343,Toyota,Corolla,2020-07-28,9999-12-31
987910,6576384,OH  ,1457,BMW,X5,2002-10-30,2003-10-30
137675,8190673,IL  ,1886,Volkswagen,Passat,2013-12-03,2018-12-03
235225,6136728,IL  ,1502,Nissan,Pathfinder,2021-05-01,9999-12-31
250838,8989728,IN  ,1397,Audi,A3,2009-01-28,2010-01-28
662256,6001795,IL  ,1861,Saab,92x,1995-11-13,1996-11-13
376879,4915909,IL  ,1406,Jeep,Wrangler,1991-07-11,1992-07-11
967713,8823408,IL  ,809,Honda,Civic,1997-12-25,1998-12-25
996253,4973263,IN  ,951,Volkswagen,Passat,2001-11-29,2002-11-29
998865,5011966,IL  ,1740,Dodge,Neon,2014-12-05,2015-12-05
935277,3492315,IL  ,1498,Toyota,Camry,2024-07-09,9999-12-31
731455,1838314,IN  ,1533,Ford,Fusion,2011-06-29,2012-06-29
944537,3321148,OH  ,1074,Jeep,Grand Cherokee,1992-07-23,1993-07-23
343166,4139287,IL  ,1093,BMW,M5,2015-12-10,2020-12-10
227811,3193417,IL  ,1415,Chevrolet,Tahoe,1990-05-25,1991-05-25
573577,7467518,IL  ,1479,Toyota,Camry,1991-12-16,1992-12-16
212580,6567996,IL  ,1594,Saab,95,2014-07-05,2015-07-05
932507,8424959,IL  ,1539,Ford,Escape,2011-11-11,2016-11-11
118236,7454643,OH  ,1648,Accura,MDX,2000-08-15,2001-08-15
390386,5086070,OH  ,1015,Nissan,Ultima,2007-07-27,2008-07-27
830734,7207197,IN  ,1588,Ford,Fusion,1993-08-10,1994-08-10
431588,6953976,IL  ,1174,Toyota,Camry,2000-11-15,2001-11-15
521592,4431786,IL  ,1404,Nissan,Pathfinder,2015-06-15,9999-12-31
547807,6953332,IL  ,1668,Saab,92x,2020-03-03,9999-12-31
357808,3881933,IN  ,1114,Mercedes,E400,2011-01-31,2012-01-31
839884,4647633,IL  ,1693,Saab,93,1996-09-02,1997-09-02
457188,6422621,IL  ,1340,Dodge,RAM,1994-04-01,1995-04-01
528259,3359066,IN  ,1389,Mercedes,ML350,2012-12-22,2013-12-22
648514,8037667,IN  ,947,Jeep,Wrangler,2010-09-06,2011-09-06
464239,2904663,IL  ,1302,Chevrolet,Malibu,2006-01-17,2007-01-17
425636,6136627,IL  ,1313,Audi,A5,2021-01-05,9999-12-31
414519,8504242,IN  ,1554,Honda,CRV,1999-01-25,2000-01-25
992145,8423333,IL  ,1125,Toyota,Highlander,2013-03-01,2018-03-01
180013,6534846,IL  ,1487,BMW,M5,2016-01-16,2021-01-16
159541,2678101,IL  ,1251,Nissan,Pathfinder,2019-08-04,9999-12-31
238196,3607017,IL  ,1203,Saab,95,1993-02-15,1994-02-15
868031,3791532,OH  ,912,Saab,92x,1990-06-24,1991-06-24
876719,2585639,IL  ,1653,Toyota,Corolla,1992-05-03,1993-05-03
168151,4363460,OH  ,1281,Mercedes,C300,1995-04-24,1996-04-24
843227,4936709,OH  ,1443,Suburu,Impreza,2007-09-28,2008-09-28
413983,6576649,IN  ,1383,Nissan,Pathfinder,2000-12-04,2001-12-04
628337,6072242,IN  ,1078,Chevrolet,Tahoe,2007-11-14,2008-11-14
912670,1347417,IL  ,1283,Ford,F150,2020-11-28,9999-12-31
957816,6194334,IL  ,1243,Suburu,Legacy,2013-08-26,2018-08-26
379882,2986002,IL  ,1275,Nissan,Ultima,2012-11-07,2013-11-07
607259,5312086,OH  ,1390,Nissan,Pathfinder,1996-04-08,1997-04-08
903208,2543360,OH  ,864,Mercedes,ML350,2004-07-03,2005-07-03
963766,4456893,OH  ,1509,Accura,TL,1991-10-13,1992-10-13
264221,1292634,IL  ,1393,Toyota,Corolla,2025-07-28,9999-12-31
965192,4531373,OH  ,1307,Dodge,Neon,1990-09-26,1991-09-26
137675,8190673,IL  ,1936,Volkswagen,Passat,2018-12-03,2023-12-03
235225,6136728,IL  ,1552,Nissan,Pathfinder,2026-05-01,9999-12-31
689039,4270089,OH  ,1143,Volkswagen,Jetta,2002-07-09,2003-07-09
615047,7733713,IN  ,1386,Accura,TL,2002-11-20,2003-11-20
266252,5196172,IN  ,1532,Audi,A3,2015-07-17,2016-07-17
500533,2688531,OH  ,1061,Audi,A5,1994-02-11,1995-02-11
907118,2459020,IL  ,1193,Nissan,Maxima,1996-07-20,1997-07-20
998865,5011966,IL  ,1740,Dodge,Neon,2014-12-05,2015-12-05
334754,3337610,OH  ,1472,Suburu,Forrestor,1997-01-29,1998-01-29
116740,6835736,OH  ,1241,Audi,A3,2010-07-28,2011-07-28
779075,2621701,IN  ,1348,Chevrolet,Malibu,2010-02-27,2011-02-27
343166,4139287,IL  ,1093,BMW,M5,2015-12-10,2020-12-10
212679,5415856,OH  ,1100,Nissan,Maxima,1993-03-01,1994-03-01
681491,8248063,IN  ,1397,Honda,Civic,2007-09-24,2008-09-24
212580,6567996,IL  ,1644,Saab,95,2015-07-05,2020-07-05
932507,8424959,IL  ,1589,Ford,Escape,2016-11-11,2021-11-11
873859,3742756,OH  ,802,Mercedes,E400,1992-10-14,1993-10-14
513104,4743687,IN  ,1582,Dodge,RAM,2006-04-15,2007-04-15
971295,3438027,OH  ,1434,Mercedes,ML350,2001-10-01,2002-10-01
226730,7159911,IN  ,1354,Dodge,RAM,2000-02-11,2001-02-11
521592,4431786,IL  ,1454,Nissan,Pathfinder,2020-06-15,9999-12-31
547807,6953332,IL  ,1668,Saab,92x,2020-03-03,9999-12-31
467106,4121692,OH  ,1209,Nissan,Ultima,1995-10-08,1996-10-08
550930,4441049,IL  ,1500,Accura,TL,1995-10-12,1996-10-12
351741,1489578,OH  ,1372,BMW,X5,1997-02-03,1998-02-03
529117,4234930,IN  ,1290,Honda,Civic,1990-07-08,1991-07-08
964657,3762209,IN  ,1277,Volkswagen,Passat,1997-02-18,1998-02-18
425636,6136627,IL  ,1313,Audi,A5,2021-01-05,9999-12-31
153154,4236937,OH  ,1338,Toyota,Corolla,2010-08-21,2011-08-21
992145,8423333,IL  ,1125,Toyota,Highlander,2013-03-01,2018-03-01
180013,6534846,IL  ,1537,BMW,M5,2021-01-16,2026-01-16
159541,2678101,IL  ,1251,Nissan,Pathfinder,2019-08-04,9999-12-31
328387,8274172,IL  ,1496,Honda,CRV,2014-05-06,2015-05-06
698470,1337751,IN  ,1157,Accura,TL,2008-06-17,2009-06-17
437578,6230799,OH  ,1674,BMW,3 Series,2006-03-29,2007-03-29
344480,5901567,OH  ,1482,Toyota,Camry,1990-02-18,1991-02-18
356595,4248072,IN  ,1289,Audi,A5,2012-02-17,2013-02-17
912670,1347417,IL  ,1333,Ford,F150,2025-11-28,9999-12-31
957816,6194334,IL  ,1293,Suburu,Legacy,2018-08-26,2023-08-26
379882,2986002,IL  ,1275,Nissan,Ultima,2012-11-07,2013-11-07
633380,5001229,IL  ,1133,BMW,3 Series,2004-03-17,2005-03-17
842623,2719479,IN  ,1396,Chevrolet,Tahoe,2002-05-06,2003-05-06
305758,5678548,IL  ,1035,Jeep,Wrangler,2009-03-08,2010-03-08
357718,3145610,OH  ,1191,Suburu,Legacy,2008-04-28,2009-04-28
752504,8727087,IN  ,1055,BMW,X6,1997-05-15,1998-05-15
137675,8190673,IL  ,1986,Volkswagen,Passat,2023-12-03,9999-12-31
379273,6326999,IN  ,1259,Volkswagen,Jetta,2013-02-05,2014-02-05
221859,3237276,OH  ,1231,Jeep,Grand Cherokee,1995-04-03,1996-04-03
448647,6510576,IN  ,1298,BMW,3 Series,2001-09-28,2002-09-28
801336,1981695,IN  ,1611,Mercedes,C300,1991-01-08,1992-01-08
132907,6214506,OH  ,1691,Ford,Escape,2007-10-24,2008-10-24
283267,2441809,OH  ,1090,Volkswagen,Jetta,2012-07-29,2013-07-29
998865,5011966,IL  ,1790,Dodge,Neon,2015-12-05,2020-12-05
538955,7118984,IN  ,1164,Chevrolet,Silverado,2001-09-29,2002-09-29
355085,4526949,IN  ,1021,Toyota,Corolla,2012-10-09,2013-10-09
343166,4139287,IL  ,1143,BMW,M5,2020-12-10,2025-12-10
608443,2115061,IL  ,1175,Honda,CRV,2006-12-21,2007-12-21
106191,4226129,IL  ,1439,Saab,93,2012-06-02,2013-06-02
212580,6567996,IL  ,1644,Saab,95,2015-07-05,2020-07-05
932507,8424959,IL  ,1639,Ford,Escape,2021-11-11,9999-12-31
918782,1393857,IL  ,1241,Chevrolet,Tahoe,2003-10-04,2004-10-04
648857,6230205,IL  ,1045,Jeep,Wrangler,2007-09-15,2008-09-15
762956,3928387,IN  ,1438,Mercedes,ML350,2013-03-19,2014-03-19
521592,4431786,IL  ,1454,Nissan,Pathfinder,2020-06-15,9999-12-31
547807,6953332,IL  ,1718,Saab,92x,2025-03-03,9999-12-31
950880,7240980,IN  ,999,Accura,TL,1998-12-19,1999-12-19
920554,5417931,IN  ,1231,Dodge,Neon,2005-09-21,2006-09-21
374545,4443097,IN  ,664,Dodge,RAM,2005-08-28,2006-08-28
434507,6527750,IL  ,1281,BMW,X5,2009-02-06,2010-02-06
425636,6136627,IL  ,1363,Audi,A5,2026-01-05,9999-12-31
268833,5615979,IN  ,1338,Nissan,Maxima,1999-09-18,2000-09-18
992145,8423333,IL  ,1175,Toyota,Highlander,2018-03-01,2023-03-01
180013,6534846,IL  ,1487,BMW,M5,2016-01-16,9999-12-31
159541,2678101,IL  ,1301,Nissan,Pathfinder,2024-08-04,9999-12-31
328387,8274172,IL  ,1496,Honda,CRV,2014-05-06,2015-05-06
591269,1114461,IN  ,1672,Honda,Civic,1999-01-09,2000-01-09
247116,2883836,IL  ,1153,Suburu,Impreza,2012-06-02,2013-06-02
143109,4628672,OH  ,1453,Audi,A3,2001-07-09,2002-07-09
806081,6939242,IL  ,1275,Mercedes,ML350,2011-02-01,2012-02-01
957816,6194334,IL  ,1343,Suburu,Legacy,2023-08-26,9999-12-31
379882,2986002,IL  ,1325,Nissan,Ultima,2013-11-07,2018-11-07
445978,1934233,IL  ,1038,Suburu,Impreza,1999-05-13,2000-05-13
511621,4441873,IN  ,1072,Toyota,Highlander,1990-09-22,1991-09-22
246710,4092851,OH  ,1320,Toyota,Corolla,1990-09-14,1991-09-14
156694,5284085,IL  ,1238,Ford,Fusion,2001-05-24,2002-05-24
221186,6330464,OH  ,1517,BMW,X5,2004-08-13,2005-08-13
485372,2736832,OH  ,870,Ford,Escape,2005-02-26,2006-02-26
607692,4370955,OH  ,1320,Nissan,Ultima,2007-09-03,2008-09-03
272915,6205389,IN  ,1644,Saab,92x,2000-02-12,2001-02-12
431881,1293160,IL  ,925,Accura,RSX,2006-05-27,2007-05-27
998865,5011966,IL  ,1790,Dodge,Neon,2015-12-05,2020-12-05
431876,4618856,IL  ,875,Accura,RSX,2005-11-27,2006-11-27
343166,4139287,IL  ,1093,BMW,M5,2015-12-10,9999-12-31
203255,7437627,IN  ,1381,Chevrolet,Malibu,2010-10-22,2011-10-22
106191,4226129,IL  ,1439,Saab,93,2012-06-02,2013-06-02
212580,6567996,IL  ,1694,Saab,95,2020-07-05,2025-07-05
569245,5696297,IL  ,1239,Volkswagen,Passat,1995-12-05,1996-12-05
599179,2227968,IL  ,1067,Saab,92x,2008-07-14,2009-07-14
840806,4781752,IN  ,1570,Mercedes,ML350,1994-02-14,1995-02-14
728839,4030164,OH  ,1524,Saab,95,2001-01-02,2002-01-02
521592,4431786,IL  ,1504,Nissan,Pathfinder,2025-06-15,9999-12-31
211583,2626924,IL  ,1286,Dodge,Neon,1996-07-04,1997-07-04
230228,4053917,IL  ,2019,Dodge,RAM,2009-03-06,2010-03-06
832746,1375780,OH  ,994,Volkswagen,Passat,2006-04-13,2007-04-13
110408,6598615,IN  ,1028,Accura,MDX,2005-11-14,2006-11-14
605105,8228066,IL  ,1092,Mercedes,C300,2001-08-15,2002-08-15
855191,8342167,IN  ,1305,Dodge,Neon,1994-04-30,1995-04-30
267813,5641818,IL  ,966,Mercedes,E400,1999-03-10,2000-03-10
992145,8423333,IL  ,1225,Toyota,Highlander,2023-03-01,9999-12-31
180013,6534846,IL  ,1537,BMW,M5,2021-01-16,9999-12-31
130930,8737547,IN  ,1058,Dodge,RAM,2014-07-23,2015-07-23
328387,8274172,IL  ,1546,Honda,CRV,2015-05-06,2020-05-06
303987,2108354,IL  ,1168,Honda,Accord,1993-09-30,1994-09-30
247116,2883836,IL  ,1153,Suburu,Impreza,2012-06-02,2013-06-02
594993,2381160,IN  ,1034,Nissan,Maxima,2007-11-06,2008-11-06
806081,6939242,IL  ,1275,Mercedes,ML350,2011-02-01,2012-02-01
483088,2944589,OH  ,1295,Honda,CRV,2011-01-06,2012-01-06
379882,2986002,IL  ,1325,Nissan,Ultima,2013-11-07,2018-11-07
674490,4261470,OH  ,721,Nissan,Maxima,1999-07-14,2000-07-14
735849,1862310,IN  ,1583,Ford,Escape,2010-05-08,2011-05-08
698594,1090766,IL  ,1238,Saab,95,2003-05-28,2004-05-28
932097,3946377,IN  ,1242,Jeep,Grand Cherokee,2005-09-06,2006-09-06
876704,2650469,OH  ,1149,Accura,MDX,2000-06-12,2001-06-12
171254,6663553,OH  ,1512,BMW,3 Series,1994-11-07,1995-11-07
